CustomerID;LOAN;MORTDUE;VALUE;REASON;JOB;YOJ;DEROG;DELINQ;CLAGE;NINQ;CLNO;DEBTINC
A5369;30600;54372;78653;DebtCon;Office;0;0;0;156.41356965;3;19;40.611094331
A5377;30800;21172;37333;DebtCon;Other;30;0;0;208.49869628;0;15;41.358171066
A5380;30900;230978;291013;DebtCon;ProfExe;12;0;1;268.39423798;1;26;26.248190692
A5386;31000;37507;71612;DebtCon;Other;10;;;112.8714443;;24;31.784456165
A5388;31000;30000;72000;DebtCon;Mgr;20;2;0;127.3;1;14;
A5398;31200;38352;80550;DebtCon;Mgr;21;1;0;116.4379076;0;14;35.38186329
A5399;31300;33658;76624;DebtCon;Other;;;;286.69628922;0;15;40.357373902
A5402;31300;106960;144201;DebtCon;Other;15;0;0;230.41303519;0;40;42.666659574
A5404;31400;16209;62450;DebtCon;Other;1;0;0;108.38765771;1;6;38.121275069
A5406;31500;16800;;DebtCon;;12;1;2;110.63333333;4;20;
A5409;31500;16000;43040;DebtCon;Other;0;1;1;98.433333333;1;11;
A5415;31700;72809;109678;HomeImp;Other;5;;;117.47392147;10;21;41.512835893
A5418;31800;34302;77481;DebtCon;Other;10;;;123.46882703;;24;33.634689054
A5419;31800;126316;180750;DebtCon;Mgr;14;0;0;167.85725585;2;28;42.633437183
A5421;31800;71553;111237;HomeImp;Other;6;;;114.12378455;10;20;41.456707983
A5422;31800;125864;175163;DebtCon;Mgr;12;0;0;174.20934404;2;28;40.584811501
A5425;31800;195134;299299;DebtCon;Other;29;0;0;161.88512635;0;22;38.637023919
A5436;32000;92400;215000;;Self;2.5;1;3;165.33333333;1;40;
A5443;32200;108871;151667;DebtCon;Other;11;0;0;227.41543842;0;40;40.183098571
A5447;32300;167000;221100;DebtCon;Mgr;4;0;0;185.7;3;21;
A5449;32300;28213;40515;DebtCon;Other;0;0;0;55.044242521;0;7;15.396876659
A5450;32300;133193;174905;DebtCon;Mgr;13;0;0;177.0516476;1;28;39.475689602
A5458;32500;232057;286938;DebtCon;ProfExe;15;0;1;249.95493327;2;26;25.254771745
A5461;32600;79874;125000;DebtCon;Mgr;30;0;0;340.9;0;20;
A5464;32800;35458;78116;DebtCon;Other;9;;;126.51770522;;23;33.688056559
A5470;32900;49709;101222;DebtCon;Office;2;0;0;181.90982454;2;24;35.045596256
A5471;32900;9200;66056;DebtCon;Other;0;0;0;107.67343823;1;6;37.189551645
A5472;32900;37265;76154;DebtCon;Other;7;;;128.73114318;;23;34.857977062
A5474;33000;232113;46286;DebtCon;Mgr;3;0;1;214.3529578;2;50;42.512000016
A5477;33000;138000;190000;DebtCon;ProfExe;22;0;0;188.16666667;1;22;
A5479;33000;104422;152298;DebtCon;Other;15;0;0;227.67776555;0;40;42.281702395
A5488;33200;140690;195001;DebtCon;ProfExe;21;0;0;177.24755403;0;22;38.981210278
A5493;33500;73761;117729;DebtCon;Mgr;11;0;0;62.120909614;0;35;25.461614071
A5496;33500;37843;80771;DebtCon;Other;10;;;107.99711121;;23;33.96233051
A5500;33600;87451;131949;DebtCon;Mgr;30;0;0;342.46805973;0;20;40.892388427
A5505;33700;12512;42634;DebtCon;Other;28;0;0;184.13495401;0;15;42.482374223
A5511;33700;36851;78893;DebtCon;Other;;;;302.72715042;0;16;41.822159875
A5513;33900;128884;172094;DebtCon;Mgr;12;1;0;166.62473824;1;27;42.318899224
A5514;33900;13154;62208;DebtCon;Other;1;0;0;111.98065696;1;5;37.466977302
A5521;34100;241545;42189;DebtCon;Mgr;1;0;2;196.55422123;3;50;42.042706176
A5529;34400;155536;169503;DebtCon;Office;10;0;0;107.7099227;4;32;58.826929601
A5532;34600;27851;42623;DebtCon;Mgr;6;0;0;45.927166167;0;7;35.131092706
A5534;34700;81688;131993;DebtCon;Mgr;27;0;0;327.49235981;0;19;41.212640823
A5541;35000;240994;39401;DebtCon;Mgr;3;0;1;210.50181736;3;50;42.967511635
A5545;35000;197906;265000;DebtCon;ProfExe;4;0;0;246.56666667;0;32;
A5552;35300;83439;134691;DebtCon;Mgr;30;0;0;355.80603077;0;20;41.883071254
A5559;35800;207312;271738;DebtCon;ProfExe;4;0;0;228.80200737;0;32;32.681999348
A5561;36000;204292;268436;DebtCon;ProfExe;3;0;0;243.29543026;0;31;30.938977447
A5568;36100;233417;324987;HomeImp;ProfExe;4;0;0;152.24542792;0;25;21.862938911
A5569;36200;38010;59111;DebtCon;Other;;0;0;;6;0;31.332141485
A5578;36400;118040;164592;DebtCon;Other;;0;0;250.00328319;2;13;34.322285071
A5579;36400;38263;57311;DebtCon;Other;;0;0;;7;0;31.536653577
A5580;36400;86853;131508;DebtCon;Mgr;30;0;0;349.69439938;0;19;40.107031361
A5591;36800;35077;53120;DebtCon;Other;;0;0;;6;0;34.985012561
A5606;37700;141260;205493;HomeImp;ProfExe;5;0;0;148.13723935;0;31;34.302973903
A5607;37700;31687;76454;DebtCon;ProfExe;5;0;0;192.35167019;2;18;23.873408822
A5611;37900;201996;272874;DebtCon;ProfExe;3;0;0;249.8265925;0;32;31.427582447
A5619;38100;204071;270794;DebtCon;ProfExe;3;0;0;230.39857646;0;32;31.369739388
A5625;38200;92227;143087;DebtCon;Other;13;0;0;61.178335051;1;36;40.329542416
A5631;38700;33465;71449;DebtCon;ProfExe;6;0;0;172.76788802;2;17;25.312841634
A5635;38900;198749;270751;DebtCon;ProfExe;4;0;0;245.89544438;0;32;29.622368686
A5672;40300;33299;73380;DebtCon;ProfExe;4;0;0;184.53758909;1;18;24.374481112
A5676;40500;66895;113770;DebtCon;Mgr;14;0;0;188.14041683;0;22;38.085328131
A5695;41200;99653;157923;DebtCon;Other;14;;1;213.48287428;3;30;40.908479949
A5699;41400;;46000;DebtCon;Other;;6;;112.79603175;;20;
A5705;41700;59889;109250;DebtCon;Mgr;16;0;0;187.13281076;0;22;36.968814443
A5733;42800;6929;67573;HomeImp;Office;;0;0;299.38089192;0;19;14.04201152
A5735;42900;8117;66731;HomeImp;Office;;0;0;315.25481892;0;19;13.312355906
A5745;43300;18824;63487;DebtCon;Other;22;0;0;212.25488936;0;30;41.246735956
A5760;44000;;50760;DebtCon;Other;;5;;116.43703534;;19;26.070434688
A5762;44000;55604;101916;DebtCon;Other;3;0;1;194.23495289;2;37;43.338556593
A5765;44400;67272;130818;HomeImp;Other;9;0;0;112.5918505;0;12;43.680965012
A5774;45700;;50800;DebtCon;ProfExe;13;3;2;97.4;4;46;
A5775;45900;52720;115224;DebtCon;Other;;0;1;126.11651831;0;21;
A5777;46200;117227;174882;DebtCon;Self;12;0;0;195.64118682;0;5;40.621619276
A5779;46300;120636;178823;DebtCon;Self;11;0;0;188.0436192;0;3;40.915141271
A5780;46700;;81114;HomeImp;Office;10;0;0;295.73439152;0;12;33.415153004
A5782;47000;192677;268000;DebtCon;Mgr;15;0;0;165.1;2;20;
A5790;47500;;76836;HomeImp;Office;11;0;0;290.6493233;0;13;34.146892704
A5803;49300;40724;102546;HomeImp;Self;6;0;0;211.44931383;1;36;39.037679093
A5820;50000;167000;245000;HomeImp;Self;22;1;7;267.9;2;24;
A5823;50000;30338;;DebtCon;Mgr;8;0;0;91.431004854;0;5;35.084000935
A5826;50100;48370;106233;HomeImp;Self;8;0;0;193.65090514;3;36;39.935343568
A5832;50300;;88313;HomeImp;Other;;0;0;344.40977664;0;7;22.169596305
A5839;50600;178073;255435;DebtCon;ProfExe;5;0;0;238.17705457;1;33;37.501489447
A5840;50700;;83365;HomeImp;Self;9;0;0;190.22925104;0;21;25.655976854
A5844;50800;;91305;HomeImp;Other;;0;0;344.95417824;0;7;23.519128515
A5852;51300;;85255;HomeImp;Self;10;0;0;166.72793489;0;22;26.572625015
A5856;51600;38900;63292;DebtCon;Office;6;1;;182.52089639;1;15;32.823120645
A5860;51800;174945;251643;DebtCon;ProfExe;5;0;0;257.80792887;1;33;40.174064762
A5863;52200;;90240;HomeImp;Other;;0;0;341.82881167;0;7;24.016671085
A5870;52800;53532;68305;DebtCon;Office;11;0;0;91.133225314;1;25;40.669686821
A5878;53600;208197;297280;DebtCon;ProfExe;4;1;1;160.48525117;2;29;41.646731499
A5882;53700;24158;82627;HomeImp;Other;2;2;0;250.66654255;6;14;43.268375449
A5901;61400;46126;83800;;Other;33;0;1;339.9;1;23;
A5905;63300;202000;281000;DebtCon;ProfExe;2;0;0;99.433333333;2;21;
A5909;65100;67389;142740;HomeImp;Office;9;0;1;116.90610408;0;11;43.368718125
A5910;65200;71151;143960;HomeImp;Office;10;0;0;128.78051428;0;12;43.191163412
A5911;65200;63338;148871;HomeImp;Office;11;0;0;124.24307678;0;12;41.444010777
A5928;70500;196690;288512;DebtCon;Self;9;0;0;227.02713568;2;24;29.582300922
A5941;79900;18363;109675;HomeImp;;27;0;1;132.76672403;0;13;31.642335073
A5944;81200;18834;108355;HomeImp;;28;0;0;139.136329;0;14;34.042153174
A5946;81400;21041;111304;HomeImp;;26;0;0;146.32278288;0;14;32.131373125
A5947;82200;16097;111287;HomeImp;;26;0;0;142.1199793;0;14;31.743472096
A5957;89000;54576;92937;DebtCon;Other;16;0;0;208.69206982;0;15;35.859970681
A5960;89900;48811;88934;DebtCon;Other;15;0;0;219.60100218;0;16;34.571519125
